"proteinType","category","EntrezSummary","GeneCardsSummary","UniProtKB_Summary","todaysDate","ctrl_mean","trt_mean","mal_ctrl_mean","fem_ctrl_mean","mal_trt_mean","fem_trt_mean","less50_ctrl_mean","great50_ctrl_mean","less50_trt_mean","great50_trt_mean","trt_ctrl_FoldChange","fem_trt_ctrl_FoldChange","mal_trt_ctrl_FoldChange","fem_mal_trt_FoldChange","fem_mal_ctrl_FoldChange","less50_trt_ctrl_FoldChange","great50_trt_ctrl_FoldChange"
"IL23R","rheumatoid-arthritis","The protein encoded by this gene is a subunit of the receptor for IL23A/IL23. This protein pairs with the receptor molecule IL12RB1/IL12Rbeta1, and both are required for IL23A signaling. This protein associates constitutively with Janus kinase 2 (JAK2), and also binds to transcription activator STAT3 in a ligand-dependent manner. [provided by RefSeq, Jul 2008]","                                            IL23R (Interleukin 23 Receptor) is a Protein Coding gene.                                            Diseases associated with IL23R include Inflammatory Bowel Disease 17 and Psoriasis 7.                                            Among its related pathways are Immune response IL-23 signaling pathway and AKT Siganaling Pathway.                                            Gene Ontology (GO) annotations related to this gene include interleukin-12 receptor binding and interleukin-23 receptor activity.                                            An important paralog of this gene is IL6ST.","Associates with IL12RB1 to form the interleukin-23 receptor. Binds IL23 and mediates T-cells, NK cells and possibly certain macrophage/myeloid cells stimulation probably through activation of the Jak-Stat signaling cascade. IL23 functions in innate and adaptive immunity and may participate in acute response to infection in peripheral tissues. IL23 may be responsible for autoimmune inflammatory diseases and be important for tumorigenesis.
                         IL23R_HUMAN,Q5VWK5
                         ","Fri Aug 07 08:21:44 2020",7.10526315789474,7.39473684210526,5.5,7.40625,4.5,7.9375,11.5,5.53571428571429,10,6.46428571428571,1.04074074074074,1.07172995780591,0.818181818181818,1.76388888888889,1.34659090909091,0.869565217391304,1.16774193548387
"IL2RB","rheumatoid-arthritis","The interleukin 2 receptor, which is involved in T cell-mediated immune responses, is present in 3 forms with respect to ability to bind interleukin 2. The low affinity form is a monomer of the alpha subunit and is not involved in signal transduction. The intermediate affinity form consists of an alpha/beta subunit heterodimer, while the high affinity form consists of an alpha/beta/gamma subunit heterotrimer. Both the intermediate and high affinity forms of the receptor are involved in receptor-mediated endocytosis and transduction of mitogenic signals from interleukin 2. The protein encoded by this gene represents the beta subunit and is a type I membrane protein. The use of alternative promoters results in multiple transcript variants encoding the same protein. The protein is primarily expressed in the hematopoietic system. The use by some variants of an alternate promoter in an upstream long terminal repeat (LTR) results in placenta-specific expression. [provided by RefSeq, Sep 2016]","                                            IL2RB (Interleukin 2 Receptor Subunit Beta) is a Protein Coding gene.                                            Diseases associated with IL2RB include Immunodeficiency 63 With Lymphoproliferation And Autoimmunity and Ichthyosis.                                            Among its related pathways are Transcriptional misregulation in cancer and RET signaling.                                            Gene Ontology (GO) annotations related to this gene include interleukin-2 receptor activity and interleukin-2 binding.                                            An important paralog of this gene is CSF2RB.","Receptor for interleukin-2. This beta subunit is involved in receptor mediated endocytosis and transduces the mitogenic signals of IL2. Probably in association with IL15RA, involved in the stimulation of neutrophil phagocytosis by IL15 (PubMed:15123770, PubMed:31040185).
                         IL2RB_HUMAN,P14784
                         ","Fri Aug 07 08:21:35 2020",1488.73684210526,1474.76315789474,1742.66666666667,1441.125,1633,1445.09375,1296.5,1557.39285714286,1245.4,1556.67857142857,0.990613731174433,1.00275392488507,0.937069625095639,0.884931873851806,0.826965378729916,0.960586193598149,0.999541358038847
"IL7R","immunity","The protein encoded by this gene is a receptor for interleukin 7 (IL7). The function of this receptor requires the interleukin 2 receptor, gamma chain (IL2RG), which is a common gamma chain shared by the receptors of various cytokines, including interleukins 2, 4, 7, 9, and 15. This protein has been shown to play a critical role in V(D)J recombination during lymphocyte development. Defects in this gene may be associated with severe combined immunodeficiency (SCID). Alternatively spliced transcript variants have been found. [provided by RefSeq, Dec 2015]","                                            IL7R (Interleukin 7 Receptor) is a Protein Coding gene.                                            Diseases associated with IL7R include Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Positive, Nk Cell-Positive and Severe Combined Immunodeficiency.                                            Among its related pathways are AKT Siganaling Pathway and IL-7 Signaling Pathway.                                            Gene Ontology (GO) annotations related to this gene include antigen binding and interleukin-7 receptor activity.                                            An important paralog of this gene is IL21R.","Receptor for interleukin-7. Also acts as a receptor for thymic stromal lymphopoietin (TSLP).
                         IL7RA_HUMAN,P16871
                         ","Fri Aug 07 08:20:49 2020",5553.5,6055.57894736842,6820.16666666667,5316,5157.83333333333,6223.90625,4870.3,5797.5,5306.4,6323.14285714286,1.09040766136102,1.17078748118886,0.756262065931917,1.20669006688855,0.77945309254417,1.08954273864033,1.09066715948993
"IRF5","rheumatoid-arthritis","This gene encodes a member of the interferon regulatory factor (IRF) family, a group of transcription factors with diverse roles, including virus-mediated activation of interferon, and modulation of cell growth, differentiation, apoptosis, and immune system activity. Members of the IRF family are characterized by a conserved N-terminal DNA-binding domain containing tryptophan (W) repeats. Alternative promoter use and alternative splicing result in multiple transcript variants, and a 30-nt indel polymorphism (SNP rs60344245) can result in loss of a 10-aa segment. [provided by RefSeq, Dec 2016]","                                            IRF5 (Interferon Regulatory Factor 5) is a Protein Coding gene.                                            Diseases associated with IRF5 include Systemic Lupus Erythematosus 10 and Inflammatory Bowel Disease 14.                                            Among its related pathways are Apoptosis Modulation and Signaling and Interferon gamma signaling.                                            Gene Ontology (GO) annotations related to this gene include DNA-binding transcription factor activity.                                            An important paralog of this gene is IRF6.","Transcription factor involved in the induction of interferons IFNA and INFB and inflammatory cytokines upon virus infection. Activated by TLR7 or TLR8 signaling.
                         IRF5_HUMAN,Q13568
                         ","Fri Aug 07 08:21:39 2020",585.894736842105,591.210526315789,648.666666666667,574.125,639.666666666667,582.125,519.5,609.607142857143,518.7,617.107142857143,1.00907294286741,1.01393424776834,0.986125385405961,0.910044293903075,0.885084789311408,0.998460057747835,1.01230300544847
"JAK3","immunity","The protein encoded by this gene is a member of the Janus kinase (JAK) family of tyrosine kinases involved in cytokine receptor-mediated intracellular signal transduction. It is predominantly expressed in immune cells and transduces a signal in response to its activation via tyrosine phosphorylation by interleukin receptors. Mutations in this gene are associated with autosomal SCID (severe combined immunodeficiency disease). [provided by RefSeq, Jul 2008]","                                            JAK3 (Janus Kinase 3) is a Protein Coding gene.                                            Diseases associated with JAK3 include Severe Combined Immunodeficiency, Autosomal Recessive, T Cell-Negative, B Cell-Positive, Nk Cell-Negative and Severe Combined Immunodeficiency.                                            Among its related pathways are Common Cytokine Receptor Gamma-Chain Family Signaling Pathways and RET signaling.                                            Gene Ontology (GO) annotations related to this gene include transferase activity, transferring phosphorus-containing groups and protein tyrosine kinase activity.                                            An important paralog of this gene is JAK2.","Non-receptor tyrosine kinase involved in various processes such as cell growth, development, or differentiation. Mediates essential signaling events in both innate and adaptive immunity and plays a crucial role in hematopoiesis during T-cells development. In the cytoplasm, plays a pivotal role in signal transduction via its association with type I receptors sharing the common subunit gamma such as IL2R, IL4R, IL7R, IL9R, IL15R and IL21R. Following ligand binding to cell surface receptors, phosphorylates specific tyrosine residues on the cytoplasmic tails of the receptor, creating docking sites for STATs proteins. Subsequently, phosphorylates the STATs proteins once they are recruited to the receptor. Phosphorylated STATs then form homodimer or heterodimers and translocate to the nucleus to activate gene transcription. For example, upon IL2R activation by IL2, JAK1 and JAK3 molecules bind to IL2R beta (IL2RB) and gamma chain (IL2RG) subunits inducing the tyrosine phosphorylation of both receptor subunits on their cytoplasmic domain. Then, STAT5A AND STAT5B are recruited, phosphorylated and activated by JAK1 and JAK3. Once activated, dimerized STAT5 translocates to the nucleus and promotes the transcription of specific target genes in a cytokine-specific fashion.
                         JAK3_HUMAN,P52333
                         ","Fri Aug 07 08:20:45 2020",4857.44736842105,4766.84210526316,4904.16666666667,4848.6875,5200.5,4685.53125,4674.9,4922.64285714286,4487.8,4866.5,0.981347144644956,0.966350429884376,1.06042480883602,0.900977069512547,0.988687340696686,0.959977753534835,0.988594976566014
"LACC1","rheumatoid-arthritis","This gene encodes an oxidoreductase that promotes fatty-acid oxidation, with concomitant inflammasome activation, mitochondrial and NADPH-oxidase-dependent reactive oxygen species production, and bactericidal activity of macrophages. The encoded protein forms a complex with fatty acid synthase on peroxisomes and is thought to be modulated by peroxisome proliferator-activated receptor signaling events. Naturally occurring mutations in this gene are associated with inflammatory bowel disease, Behcet's disease, leprosy, ulcerative colitis, early-onset Crohn's disease, and systemic juvenile idiopathic arthritis. [provided by RefSeq, Apr 2017]","                                            LACC1 (Laccase Domain Containing 1) is a Protein Coding gene.                                            Diseases associated with LACC1 include Juvenile Arthritis and Rheumatoid Arthritis, Systemic Juvenile.                                                                                                                                    An important paralog of this gene is ENSG00000281883.","Purine nucleoside enzyme that catalyzes the phosphorolysis of adenosine, guanosine and inosine nucleosides, yielding D-ribose 1-phosphate and the respective free bases, adenine, guanine and hypoxanthine (PubMed:31978345). Also catalyzes the phosphorolysis of S-methyl-5'-thioadenosine into adenine and S-methyl-5-thio-alpha-D-ribose 1-phosphate (PubMed:31978345). Also has adenosine deaminase activity (PubMed:31978345). Acts as a regulator of innate immunity in macrophages by modulating the purine nucleotide metabolism, thereby regulating the metabolic function and bioenergetic state of macrophages (PubMed:31978345). Enables a purine nucleotide cycle between adenosine and inosine monophosphate and adenylosuccinate that prevents cytoplasmic acidification and balances the cytoplasmic-mitochondrial redox interface (PubMed:31978345). The purine nucleotide cycle consumes aspartate and releases fumarate in a manner involving fatty acid oxidation and ATP-citrate lyase activity (PubMed:31978345). Participates in pattern recognition receptor (PRR)-induced cytokines in macrophages: associates with the NOD2-signaling complex and promotes optimal NOD2-induced signaling, cytokine secretion and bacterial clearance (PubMed:28593945, PubMed:31875558). Localizes to the endoplasmic reticulum upon PRR stimulation of macrophages and associates with endoplasmic reticulum-stress sensors, promoting the endoplasmic reticulum unfolded protein response (UPR) (PubMed:31875558). Does not show laccase activity (PubMed:27959965, PubMed:31978345).
                         LACC1_HUMAN,Q8IV20
                         ","Fri Aug 07 08:21:36 2020",25.6052631578947,26.5789473684211,36.5,23.5625,39,24.25,23,26.5357142857143,20,28.9285714285714,1.03802672147996,1.02917771883289,1.06849315068493,0.621794871794872,0.645547945205479,0.869565217391304,1.09017496635262
"LTA","rheumatoid-arthritis","The encoded protein, a member of the tumor necrosis factor family, is a cytokine produced by lymphocytes. The protein is highly inducible, secreted, and forms heterotrimers with lymphotoxin-beta which anchor lymphotoxin-alpha to the cell surface. This protein also mediates a large variety of inflammatory, immunostimulatory, and antiviral responses, is involved in the formation of secondary lymphoid organs during development and plays a role in apoptosis. Genetic variations in this gene are associated with susceptibility to leprosy type 4, myocardial infarction, non-Hodgkin's lymphoma, and psoriatic arthritis. Alternatively spliced transcript variants have been observed for this gene. [provided by RefSeq, Jul 2012]","                                            LTA (Lymphotoxin Alpha) is a Protein Coding gene.                                            Diseases associated with LTA include Psoriatic Arthritis and Leprosy 4.                                            Among its related pathways are Apoptosis Modulation and Signaling and NF-KappaB Family Pathway.                                            Gene Ontology (GO) annotations related to this gene include signaling receptor binding and tumor necrosis factor receptor binding.                                            An important paralog of this gene is TNF.","Cytokine that in its homotrimeric form binds to TNFRSF1A/TNFR1, TNFRSF1B/TNFBR and TNFRSF14/HVEM (PubMed:9462508). In its heterotrimeric form with LTB binds to TNFRSF3/LTBR. Lymphotoxin is produced by lymphocytes and is cytotoxic for a wide range of tumor cells in vitro and in vivo.
                         TNFB_HUMAN,P01374
                         ","Fri Aug 07 08:21:31 2020",47.1842105263158,53.3421052631579,52.5,46.1875,44.5,55,36.8,50.8928571428571,44.5,56.5,1.13050752928054,1.19079837618403,0.847619047619048,1.23595505617978,0.879761904761905,1.20923913043478,1.11017543859649
"MIF","rheumatoid-arthritis","This gene encodes a lymphokine involved in cell-mediated immunity, immunoregulation, and inflammation. It plays a role in the regulation of macrophage function in host defense through the suppression of anti-inflammatory effects of glucocorticoids. This lymphokine and the JAB1 protein form a complex in the cytosol near the peripheral plasma membrane, which may indicate an additional role in integrin signaling pathways. [provided by RefSeq, Jul 2008]","                                            MIF (Macrophage Migration Inhibitory Factor) is a Protein Coding gene.                                            Diseases associated with MIF include Rheumatoid Arthritis, Systemic Juvenile and Pulmonary Hemosiderosis.                                            Among its related pathways are Tyrosine metabolism and Cell surface interactions at the vascular wall.                                            Gene Ontology (GO) annotations related to this gene include signaling receptor binding and cytokine receptor binding.                                            An important paralog of this gene is DDT.","Pro-inflammatory cytokine. Involved in the innate immune response to bacterial pathogens. The expression of MIF at sites of inflammation suggests a role as mediator in regulating the function of macrophages in host defense. Counteracts the anti-inflammatory activity of glucocorticoids. Has phenylpyruvate tautomerase and dopachrome tautomerase activity (in vitro), but the physiological substrate is not known. It is not clear whether the tautomerase activity has any physiological relevance, and whether it is important for cytokine activity.
                         MIF_HUMAN,P14174
                         ","Fri Aug 07 08:21:28 2020",142.894736842105,144.184210526316,178.166666666667,136.28125,144.666666666667,144.09375,114.2,153.142857142857,115.9,154.285714285714,1.00902394106814,1.05732630130704,0.811973807296539,0.996039746543779,0.764908793264733,1.01488616462347,1.00746268656716
"PADI4","rheumatoid-arthritis","This gene is a member of a gene family which encodes enzymes responsible for the conversion of arginine residues to citrulline residues. This gene may play a role in granulocyte and macrophage development leading to inflammation and immune response. [provided by RefSeq, Jul 2008]","                                            PADI4 (Peptidyl Arginine Deiminase 4) is a Protein Coding gene.                                            Diseases associated with PADI4 include Rheumatoid Arthritis and Arthritis.                                            Among its related pathways are protein citrullination and Chromatin organization.                                            Gene Ontology (GO) annotations related to this gene include calcium ion binding and arginine deiminase activity.                                            An important paralog of this gene is PADI1.","Catalyzes the citrullination/deimination of arginine residues of proteins such as histones, thereby playing a key role in histone code and regulation of stem cell maintenance. Citrullinates histone H1 at 'Arg-54' (to form H1R54ci), histone H3 at 'Arg-2', 'Arg-8', 'Arg-17' and/or 'Arg-26' (to form H3R2ci, H3R8ci, H3R17ci, H3R26ci, respectively) and histone H4 at 'Arg-3' (to form H4R3ci). Acts as a key regulator of stem cell maintenance by mediating citrullination of histone H1: citrullination of 'Arg-54' of histone H1 (H1R54ci) results in H1 displacement from chromatin and global chromatin decondensation, thereby promoting pluripotency and stem cell maintenance. Promotes profound chromatin decondensation during the innate immune response to infection in neutrophils by mediating formation of H1R54ci. Citrullination of histone H3 prevents their methylation by CARM1 and HRMT1L2/PRMT1 and represses transcription. Citrullinates EP300/P300 at 'Arg-2142', which favors its interaction with NCOA2/GRIP1.
                         PADI4_HUMAN,Q9UM07
                         ","Fri Aug 07 08:21:29 2020",2197.76315789474,1694.21052631579,1727.33333333333,2285.96875,1735.5,1686.46875,1603.7,2409.92857142857,1539.9,1749.32142857143,0.770879482727654,0.737747946029446,1.00472790428406,0.971748055315471,1.32340915669626,0.960216998191682,0.725881027890572
"PTPN22","rheumatoid-arthritis","This gene encodes of member of the non-receptor class 4 subfamily of the protein-tyrosine phosphatase family. The encoded protein is a lymphoid-specific intracellular phosphatase that associates with the molecular adapter protein CBL and may be involved in regulating CBL function in the T-cell receptor signaling pathway. Mutations in this gene may be associated with a range of autoimmune disorders including Type 1 Diabetes, rheumatoid arthritis, systemic lupus erythematosus and Graves' disease. Alternatively spliced transcript variants encoding distinct isoforms have been described. [provided by RefSeq, Mar 2009]","                                            PTPN22 (Protein Tyrosine Phosphatase Non-Receptor Type 22) is a Protein Coding gene.                                            Diseases associated with PTPN22 include Systemic Lupus Erythematosus and Rheumatoid Arthritis.                                            Among its related pathways are CTLA4 Signaling and Innate Immune System.                                            Gene Ontology (GO) annotations related to this gene include phosphatase activity and protein tyrosine phosphatase activity.                                            An important paralog of this gene is PTPN12.","Acts as negative regulator of T-cell receptor (TCR) signaling by direct dephosphorylation of the Src family kinases LCK and FYN, ITAMs of the TCRz/CD3 complex, as well as ZAP70, VAV, VCP and other key signaling molecules (PubMed:16461343, PubMed:18056643). Associates with and probably dephosphorylates CBL. Dephosphorylates LCK at its activating 'Tyr-394' residue (PubMed:21719704). Dephosphorylates ZAP70 at its activating 'Tyr-493' residue (PubMed:16461343). Dephosphorylates the immune system activator SKAP2 (PubMed:21719704). Positively regulates toll-like receptor (TLR)-induced type 1 interferon production (PubMed:23871208). Promotes host antiviral responses mediated by type 1 interferon (By similarity). Regulates NOD2-induced pro-inflammatory cytokine secretion and autophagy (PubMed:23991106).
                         PTN22_HUMAN,Q9Y2R2
                         ","Fri Aug 07 08:21:25 2020",462.315789473684,456.131578947368,715.333333333333,414.875,653.666666666667,419.09375,338,506.714285714286,324.5,503.142857142857,0.986623406193078,1.01016872551973,0.913793103448276,0.641142911779704,0.579974370922647,0.960059171597633,0.992951790245278
"RAG1","immunity","The protein encoded by this gene is involved in activation of immunoglobulin V-D-J recombination. The encoded protein is involved in recognition of the DNA substrate, but stable binding and cleavage activity also requires RAG2. Defects in this gene can be the cause of several diseases. [provided by RefSeq, Jul 2008]","                                            RAG1 (Recombination Activating 1) is a Protein Coding gene.                                            Diseases associated with RAG1 include Combined Cellular And Humoral Immune Defects With Granulomas and Alpha/Beta T-Cell Lymphopenia With Gamma/Delta T-Cell Expansion, Severe Cytomegalovirus Infection, And Autoimmunity.                                            Among its related pathways are Signaling by GPCR and Regulation of activated PAK-2p34 by proteasome mediated degradation.                                            Gene Ontology (GO) annotations related to this gene include protein homodimerization activity and ubiquitin-protein transferase activity.                                            ","Catalytic component of the RAG complex, a multiprotein complex that mediates the DNA cleavage phase during V(D)J recombination. V(D)J recombination assembles a diverse repertoire of immunoglobulin and T-cell receptor genes in developing B and T-lymphocytes through rearrangement of different V (variable), in some cases D (diversity), and J (joining) gene segments. In the RAG complex, RAG1 mediates the DNA-binding to the conserved recombination signal sequences (RSS) and catalyzes the DNA cleavage activities by introducing a double-strand break between the RSS and the adjacent coding segment. RAG2 is not a catalytic component but is required for all known catalytic activities. DNA cleavage occurs in 2 steps: a first nick is introduced in the top strand immediately upstream of the heptamer, generating a 3'-hydroxyl group that can attack the phosphodiester bond on the opposite strand in a direct transesterification reaction, thereby creating 4 DNA ends: 2 hairpin coding ends and 2 blunt, 5'-phosphorylated ends. The chromatin structure plays an essential role in the V(D)J recombination reactions and the presence of histone H3 trimethylated at 'Lys-4' (H3K4me3) stimulates both the nicking and haipinning steps. The RAG complex also plays a role in pre-B cell allelic exclusion, a process leading to expression of a single immunoglobulin heavy chain allele to enforce clonality and monospecific recognition by the B-cell antigen receptor (BCR) expressed on individual B-lymphocytes. The introduction of DNA breaks by the RAG complex on one immunoglobulin allele induces ATM-dependent repositioning of the other allele to pericentromeric heterochromatin, preventing accessibility to the RAG complex and recombination of the second allele. In addition to its endonuclease activity, RAG1 also acts as an E3 ubiquitin-protein ligase that mediates monoubiquitination of histone H3. Histone H3 monoubiquitination is required for the joining step of V(D)J recombination. Mediates polyubiquitination of KPNA1 (By similarity).
                         RAG1_HUMAN,P15918
                         ","Fri Aug 07 08:20:34 2020",8.8421052631579,9.26315789473684,11.1666666666667,8.40625,13.5,8.46875,7.9,9.17857142857143,7.5,9.89285714285714,1.04761904761905,1.00743494423792,1.2089552238806,0.627314814814815,0.752798507462687,0.949367088607595,1.07782101167315
"RAG2","immunity","This gene encodes a protein that is involved in the initiation of V(D)J recombination during B and T cell development. This protein forms a complex with the product of the adjacent recombination activating gene 1, and this complex can form double-strand breaks by cleaving DNA at conserved recombination signal sequences. The recombination activating gene 1 component is thought to contain most of the catalytic activity, while the N-terminal of the recombination activating gene 2 component is thought to form a six-bladed propeller in the active core that serves as a binding scaffold for the tight association of the complex with DNA. A C-terminal plant homeodomain finger-like motif in this protein is necessary for interactions with chromatin components, specifically with histone H3 that is trimethylated at lysine 4. Mutations in this gene cause Omenn syndrome, a form of severe combined immunodeficiency associated with autoimmune-like symptoms. [provided by RefSeq, Jul 2008]","                                            RAG2 (Recombination Activating 2) is a Protein Coding gene.                                            Diseases associated with RAG2 include Omenn Syndrome and Combined Cellular And Humoral Immune Defects With Granulomas.                                            Among its related pathways are Signaling by GPCR and C-MYB transcription factor network.                                            Gene Ontology (GO) annotations related to this gene include chromatin binding and methylated histone binding.                                            ","Core component of the RAG complex, a multiprotein complex that mediates the DNA cleavage phase during V(D)J recombination. V(D)J recombination assembles a diverse repertoire of immunoglobulin and T-cell receptor genes in developing B and T-lymphocytes through rearrangement of different V (variable), in some cases D (diversity), and J (joining) gene segments. DNA cleavage by the RAG complex occurs in 2 steps: a first nick is introduced in the top strand immediately upstream of the heptamer, generating a 3'-hydroxyl group that can attack the phosphodiester bond on the opposite strand in a direct transesterification reaction, thereby creating 4 DNA ends: 2 hairpin coding ends and 2 blunt, 5'-phosphorylated ends. The chromatin structure plays an essential role in the V(D)J recombination reactions and the presence of histone H3 trimethylated at 'Lys-4' (H3K4me3) stimulates both the nicking and haipinning steps. The RAG complex also plays a role in pre-B cell allelic exclusion, a process leading to expression of a single immunoglobulin heavy chain allele to enforce clonality and monospecific recognition by the B-cell antigen receptor (BCR) expressed on individual B-lymphocytes. The introduction of DNA breaks by the RAG complex on one immunoglobulin allele induces ATM-dependent repositioning of the other allele to pericentromeric heterochromatin, preventing accessibility to the RAG complex and recombination of the second allele. In the RAG complex, RAG2 is not the catalytic component but is required for all known catalytic activities mediated by RAG1. It probably acts as a sensor of chromatin state that recruits the RAG complex to H3K4me3 (By similarity).
                         RAG2_HUMAN,P55895
                         ","Fri Aug 07 08:20:39 2020",0.0263157894736842,0.0263157894736842,0,0.03125,0,0.03125,0,0.0357142857142857,0,0.0357142857142857,1,1,0,0.03125,0.03125,0,1
"STAT1","immunity","The protein encoded by this gene is a member of the STAT protein family. In response to cytokines and growth factors, STAT family members are phosphorylated by the receptor associated kinases, and then form homo- or heterodimers that translocate to the cell nucleus where they act as transcription activators. This protein can be activated by various ligands including interferon-alpha, interferon-gamma, EGF, PDGF and IL6. This protein mediates the expression of a variety of genes, which is thought to be important for cell viability in response to different cell stimuli and pathogens. Two alternatively spliced transcript variants encoding distinct isoforms have been described. [provided by RefSeq, Jul 2008]","                                            STAT1 (Signal Transducer And Activator Of Transcription 1) is a Protein Coding gene.                                            Diseases associated with STAT1 include Immunodeficiency 31A and Immunodeficiency 31C.                                            Among its related pathways are Common Cytokine Receptor Gamma-Chain Family Signaling Pathways and Interleukin-11 Signaling Pathway.                                            Gene Ontology (GO) annotations related to this gene include DNA-binding transcription factor activity and protein homodimerization activity.                                            An important paralog of this gene is STAT4.","Signal transducer and transcription activator that mediates cellular responses to interferons (IFNs), cytokine KITLG/SCF and other cytokines and other growth factors. Following type I IFN (IFN-alpha and IFN-beta) binding to cell surface receptors, signaling via protein kinases leads to activation of Jak kinases (TYK2 and JAK1) and to tyrosine phosphorylation of STAT1 and STAT2. The phosphorylated STATs dimerize and associate with ISGF3G/IRF-9 to form a complex termed ISGF3 transcription factor, that enters the nucleus (PubMed:28753426). ISGF3 binds to the IFN stimulated response element (ISRE) to activate the transcription of IFN-stimulated genes (ISG), which drive the cell in an antiviral state. In response to type II IFN (IFN-gamma), STAT1 is tyrosine- and serine-phosphorylated (PubMed:26479788). It then forms a homodimer termed IFN-gamma-activated factor (GAF), migrates into the nucleus and binds to the IFN gamma activated sequence (GAS) to drive the expression of the target genes, inducing a cellular antiviral state. Becomes activated in response to KITLG/SCF and KIT signaling. May mediate cellular responses to activated FGFR1, FGFR2, FGFR3 and FGFR4.
                         STAT1_HUMAN,P42224
                         ","Fri Aug 07 08:20:47 2020",4477.26315789474,4231.36842105263,4712.33333333333,4433.1875,6066,3887.375,4038.7,4633.89285714286,3032.5,4659.53571428571,0.945079230733061,0.876880348507705,1.28726038056165,0.64084652159578,0.94076271486171,0.750860425384406,1.0055337613392
"STAT3","immunity","The protein encoded by this gene is a member of the STAT protein family. In response to cytokines and growth factors, STAT family members are phosphorylated by the receptor associated kinases, and then form homo- or heterodimers that translocate to the cell nucleus where they act as transcription activators. This protein is activated through phosphorylation in response to various cytokines and growth factors including IFNs, EGF, IL5, IL6, HGF, LIF and BMP2. This protein mediates the expression of a variety of genes in response to cell stimuli, and thus plays a key role in many cellular processes such as cell growth and apoptosis. The small GTPase Rac1 has been shown to bind and regulate the activity of this protein. PIAS3 protein is a specific inhibitor of this protein. Mutations in this gene are associated with infantile-onset multisystem autoimmune disease and hyper-immunoglobulin E syndrome. Alternative splicing results in multiple transcript variants encoding distinct isoforms. [provided by RefSeq, Sep 2015]","                                            STAT3 (Signal Transducer And Activator Of Transcription 3) is a Protein Coding gene.                                            Diseases associated with STAT3 include Hyper-Ige Recurrent Infection Syndrome 1, Autosomal Dominant and Autoimmune Disease, Multisystem, Infantile-Onset, 1.                                            Among its related pathways are Common Cytokine Receptor Gamma-Chain Family Signaling Pathways and Interleukin-11 Signaling Pathway.                                            Gene Ontology (GO) annotations related to this gene include DNA-binding transcription factor activity and sequence-specific DNA binding.                                            An important paralog of this gene is STAT1.","Signal transducer and transcription activator that mediates cellular responses to interleukins, KITLG/SCF, LEP and other growth factors (PubMed:10688651, PubMed:12359225, PubMed:12873986, PubMed:15194700, PubMed:17344214, PubMed:18242580, PubMed:23084476, PubMed:31462771). Once activated, recruits coactivators, such as NCOA1 or MED1, to the promoter region of the target gene (PubMed:17344214). May mediate cellular responses to activated FGFR1, FGFR2, FGFR3 and FGFR4 (PubMed:12873986). Binds to the interleukin-6 (IL-6)-responsive elements identified in the promoters of various acute-phase protein genes (PubMed:12359225). Activated by IL31 through IL31RA (PubMed:15194700). Acts as a regulator of inflammatory response by regulating differentiation of naive CD4(+) T-cells into T-helper Th17 or regulatory T-cells (Treg): deacetylation and oxidation of lysine residues by LOXL3, leads to disrupt STAT3 dimerization and inhibit its transcription activity (PubMed:28065600). Involved in cell cycle regulation by inducing the expression of key genes for the progression from G1 to S phase, such as CCND1 (PubMed:17344214). Mediates the effects of LEP on melanocortin production, body energy homeostasis and lactation (By similarity). May play an apoptotic role by transctivating BIRC5 expression under LEP activation (PubMed:18242580). Cytoplasmic STAT3 represses macroautophagy by inhibiting EIF2AK2/PKR activity (PubMed:23084476). Plays a crucial role in basal beta cell functions, such as regulation of insulin secretion (By similarity).
                         STAT3_HUMAN,P40763
                         ","Fri Aug 07 08:20:51 2020",5156.36842105263,4604.78947368421,4760,5230.6875,4814,4565.5625,4899.4,5248.14285714286,4560.4,4620.64285714286,0.893029569974789,0.872841763152549,1.01134453781513,0.948392708766099,1.09888392857143,0.930807854022942,0.880433894983259
"STAT4","rheumatoid-arthritis","The protein encoded by this gene is a member of the STAT family of transcription factors. In response to cytokines and growth factors, STAT family members are phosphorylated by the receptor associated kinases, and then form homo- or heterodimers that translocate to the cell nucleus where they act as transcription activators. This protein is essential for mediating responses to IL12 in lymphocytes, and regulating the differentiation of T helper cells. Mutations in this gene may be associated with systemic lupus erythematosus and rheumatoid arthritis. Alternate splicing results in multiple transcript variants that encode the same protein. [provided by RefSeq, Aug 2011]","                                            STAT4 (Signal Transducer And Activator Of Transcription 4) is a Protein Coding gene.                                            Diseases associated with STAT4 include Systemic Lupus Erythematosus 11 and Systemic Lupus Erythematosus.                                            Among its related pathways are Immune response IL-23 signaling pathway and GPCR Pathway.                                            Gene Ontology (GO) annotations related to this gene include DNA-binding transcription factor activity and sequence-specific DNA binding.                                            An important paralog of this gene is STAT1.","Carries out a dual function: signal transduction and activation of transcription. Involved in IL12 signaling.
                         STAT4_HUMAN,Q14765
                         ","Fri Aug 07 08:21:27 2020",676.026315789474,695.289473684211,977.666666666667,619.46875,878.666666666667,660.90625,487.3,743.428571428571,521.1,757.5,1.02849468644167,1.06689199414821,0.898738493010569,0.752169480273141,0.63361958745312,1.06936178945208,1.01892774788624
